bed_room,area,house_age,price
3,7580,26,319900
3,7700,46,329000
3,4512,36,475226
3,5000,21,638000
2,15873,40,440000
3,5080,82,214000
3,14217,35,600000
4,4500,119,935000
4,10210,83,630000
3,4780,20,575000
3,20466,37,345000
4,9690,57,323000
3,13218,36,425000
2,108900,52,411000
4,9000,48,299800
6,5000,116,823000
3,8108,69,200000
4,13300,37,760000
4,3899,25,359950
4,8325,41,375000
2,89298,51,295000
4,7882,38,250000
3,1387,24,497000
4,8798,37,520000
4,6781,25,365000
3,8000,48,459900
3,6090,84,158000
3,9600,57,294700
4,15075,39,439950
4,40946,64,899000
3,12141,41,535000
4,10800,17,530000
4,7000,57,215000
2,5400,98,290000
5,5934,18,798000
4,9578,31,785000
3,8565,53,433000
2,6835,102,425000
4,7540,62,654000
3,5065,41,215000
3,6540,54,232000
3,10500,65,675000
5,8000,52,665000
4,29163,26,835000
6,7560,44,525000
3,3094,85,780000
4,67518,36,844000
4,54048,39,680000
3,8100,59,290000
2,15783,65,560000
3,6536,35,605500
4,5979,19,762500
5,5500,10,1740000
6,8346,63,665000
5,4400,105,540000
3,6180,63,375000
3,6826,80,342000
3,23522,56,340000
5,12719,50,1250000
4,13063,25,693000
4,12462,62,638500
5,18265,61,805000
3,8062,64,250000
3,4698,26,325000
4,4290,30,270000
6,3680,102,880000
2,6350,100,300000
2,8750,76,290000
4,17208,48,2850000
3,5825,82,259950
4,13402,20,1780000
3,5250,70,299950
3,43560,47,483000
3,8640,58,890000
3,4500,96,719000
4,100681,47,785000
3,3995,18,660000
4,8118,44,264000
3,11141,56,575000
4,53574,30,1215000
3,98881,33,475000
4,12750,34,845800
3,8182,62,352500
3,8400,69,347000
4,6192,32,560000
4,50094,47,323000
3,22081,102,595000
4,6400,47,257500
3,4600,107,450000
4,7208,54,410000
3,13503,72,810000
5,10090,20,372500
3,9083,73,325000
3,7660,77,280000
3,19978,76,258000
4,5900,75,329950
4,12987,44,836000
5,7040,25,365000
2,6000,116,111300
4,105850,40,864000
3,8613,62,725000
4,6605,34,550000
2,7500,73,130000
2,4000,84,765000
3,7480,61,255000
3,40003,47,439500
3,5546,37,268000
3,8534,71,985000
4,8469,30,751305
3,7553,110,280000
4,8750,57,304000
4,13235,36,200000
3,41325,51,325000
3,11603,36,736000
4,6515,26,426500
2,4400,94,640000
5,6120,83,230000
4,5043,113,366350
2,8336,78,365000
4,8322,45,482000
4,7991,62,345000
3,5120,121,682000
3,6002,82,657500
6,6533,99,895000
3,5665,106,425000
4,8750,48,532500
4,9436,29,540000
3,9580,40,578000
3,6041,109,1086000
3,9750,56,322500
3,10560,69,140000
3,51836,48,485000
2,19709,46,575000
3,21780,24,421000
4,3497,70,355000
4,6967,38,515000
3,7200,72,309000
5,35536,50,815000
3,7875,71,285000
3,5000,108,700000
3,8628,30,289000
4,62726,45,458000
3,8378,46,230000
3,7120,63,432500
3,10440,46,288000
3,12330,56,354000
3,11000,44,119500
4,23781,45,805000
3,2581,20,435000
3,10018,46,260000
4,8385,74,377000
4,7376,34,602000
3,4800,83,530000
4,3740,78,525000
2,1086,18,250000
3,6356,117,681000
3,20588,54,625000
3,3920,14,448500
3,7260,77,260000
3,8050,61,538000
3,7947,63,385500
4,6000,24,428400
4,9240,26,346290
4,8430,25,587000
4,6775,21,355000
5,7865,60,650000
4,5455,21,340000
4,8624,55,565000
4,5000,99,630000
3,7198,108,227000
4,17674,46,600000
4,6758,50,540400
3,8060,29,569000
3,8159,20,735000
3,9353,37,434000
2,4000,110,578888
4,20720,57,465425
4,7754,38,280500
2,3507,17,539950
3,15426,56,406430
4,35000,33,1150000
3,6191,32,250000
3,8547,35,266000
3,7200,28,258000
3,21890,63,472000
3,1536,21,530000
2,5120,123,302282
2,6213,108,370000
4,5307,76,625000
1,6825,107,142500
3,7405,63,334000
5,3000,26,362000
2,4000,82,181000
3,10425,56,241500
3,12720,60,245000
3,8848,56,227500
5,8100,63,158550
3,10247,56,450000
3,10080,57,485000
4,9794,57,353000
4,4668,20,500000
1,10600,97,360000
3,11858,58,357500
3,13816,26,272000
3,7854,64,422000
2,15000,39,365000
3,13789,58,450000
2,6504,74,275053
3,17919,75,1880000
3,9000,69,725000
3,9697,39,235000
2,4206,75,510000
2,4206,75,489950
3,4195,26,463000
4,5948,33,536000
4,6145,21,375000
4,4727,25,630000
3,14374,61,362000
4,11659,45,350000
4,13515,23,1691000
3,8775,81,255000
4,7665,49,269000
4,4838,94,370000
3,7920,63,270000
3,9516,27,265000
2,4046,78,487000
4,6027,23,835000
4,112750,18,850000
4,11201,42,575000
3,8000,56,335000
3,7200,76,318000
3,11325,44,510000
3,9720,59,242500
5,8400,61,750000
5,7950,21,439900
2,3040,110,710000
5,9088,112,2400000
3,13700,48,435000
4,6867,78,874000
4,4080,40,385000
2,4746,94,110000
3,8085,48,477000
3,6394,106,500000
4,11225,19,885000
2,5600,69,235000
3,15236,29,210000
2,4000,114,320000
3,7904,39,406000
3,10225,61,350000
2,43710,46,350000
4,8930,25,720000
4,14982,43,604700
3,5662,104,343000
3,15757,42,558000
4,7740,102,364000
3,11242,65,420000
5,7344,64,450000
2,5000,99,392000
4,2685,85,100000
3,1103,19,480000
3,9225,69,212000
5,8960,46,560000
5,3990,11,359950
4,110642,45,535000
5,5400,12,980000
2,2199,103,720000
2,5400,73,619950
3,19821,30,489000
4,2970,101,415000
4,11108,37,672500
3,4171,39,352500
4,8400,62,258750
3,7000,108,350000
3,10464,59,152000
2,7528,78,378500
4,41041,59,1017000
3,6700,68,419000
5,13927,51,895000
4,9546,48,668500
2,2533,19,487000
3,10137,32,538000
5,28014,61,898000
4,7767,29,315000
3,4440,79,800000
3,8250,62,516130
3,19593,46,1600000
4,12796,25,1200000
4,9112,45,355425
3,5925,111,1157400
4,9600,70,689000
3,1500,24,500000
5,42733,69,430000
4,15312,45,299500
4,5289,35,349950
5,4500,14,1419000
4,10189,36,998000
3,9600,54,329000
3,5956,43,575000
5,9430,63,529900
4,10189,21,1470000
4,9400,62,725000
3,5000,37,286000
3,9926,70,335000
3,7000,69,395300
4,13348,20,510000
3,7500,54,203000
2,8301,71,248000
3,7216,33,265000
4,4560,112,1000000
3,24500,75,1000000
3,9828,34,241400
4,10074,58,309950
3,4057,79,294010
3,9672,40,345000
3,9672,40,625000
4,4543,22,660000
2,4500,21,559000
4,9786,20,866000
3,5700,85,770000
3,7827,56,259950
5,9838,56,352000
5,13180,84,2466350
3,10229,58,395000
4,6650,82,276500
3,100623,37,530000
4,10260,37,798000
2,5756,38,380000
4,10433,23,350000
3,6049,34,325000
3,4549,35,336000
3,17235,50,286900
5,7245,48,472000
3,8100,39,263000
3,4000,59,565000
3,8444,32,765000
3,9409,61,1517000
3,8174,43,405000
4,16219,22,1098000
3,188760,45,555000
3,3516,18,305000
3,9370,32,289950
5,218472,25,487500
3,12091,65,96500
3,12091,65,185000
4,6061,79,150550
4,5080,76,339000
4,7230,74,675000
3,4080,100,615000
4,9320,30,837500
2,11835,92,250000
3,8144,35,583000
3,1728,24,499000
3,6328,23,550000
4,204296,44,400000
3,4097,16,990400
3,52272,50,600000
2,6236,70,325000
3,6000,33,265000
3,9362,64,1620500
3,8353,64,347500
5,3000,112,629000
2,11340,27,1087500
4,7859,32,397500
2,3700,115,404500
3,7500,57,225000
3,9900,46,267000
4,4000,115,800000
4,6918,23,339000
4,11972,43,1850000
5,3876,101,525000
5,6218,17,1150000
1,6250,103,565000
2,1280,12,387000
4,34290,37,720000
4,12426,28,1500000
2,7617,88,235000
2,7617,88,365000
3,7484,36,368250
3,7484,36,580000
4,11774,68,1100000
4,4496,20,215000
4,9959,35,648000
4,9318,23,705000
3,1540,19,465000
5,3500,113,650000
4,7500,61,335000
4,31850,40,640000
4,8029,35,638250
4,14353,28,1460000
4,4600,115,375000
4,9525,64,842000
3,7200,54,499950
4,25211,39,810000
5,11970,55,310000
3,8809,10,730000
4,4750,100,637800
3,4800,121,225000
4,10800,83,417500
4,10160,52,265000
4,8683,37,550000
3,159865,56,625700
3,10637,33,595000
3,13475,52,270000
5,3200,118,739375
2,1032,10,357562
4,29224,37,1010000
2,4286,20,455000
5,9600,55,310000
3,111514,57,415000
2,8100,74,452000
3,16928,71,810000
3,4750,73,730001
3,86636,35,825000
3,3000,28,665000
4,7800,56,327500
3,36218,36,699950
3,34680,39,424000
4,3375,98,657000
3,10844,50,445000
3,762,17,450000
3,7455,60,350000
4,17532,28,460000
4,22651,54,385000
4,6160,31,272000
3,5544,23,535000
2,5200,55,216500
3,12245,35,325000
3,7280,56,420200
3,5650,73,258000
3,4500,107,450000
4,3794,98,720168
3,5000,99,652000
4,8248,35,569500
4,292288,61,411000
3,3825,50,524950
2,10152,82,153000
3,5467,24,775000
4,6111,27,338500
3,9000,49,570000
3,8429,74,653000
2,1222,16,435000
2,8160,72,207000
2,7500,53,540000
4,9583,59,386000
5,8075,55,265000
3,572,18,250000
3,6600,54,1697000
4,7251,15,455000
4,13000,24,1795000
3,7200,83,759000
4,74358,34,970000
1,24501,74,280000
3,8327,46,690000
3,25150,37,789900
2,5100,98,447500
4,7575,50,440000
3,7789,30,278000
5,6000,120,980000
3,14197,28,245000
3,11475,53,287000
3,132858,36,435000
3,11690,35,585000
4,5846,67,616000
3,9000,46,203000
4,3840,104,860000
4,12690,51,833000
4,6856,21,565000
3,7589,33,572500
4,4235,69,254000
4,21000,53,1525000
4,217800,21,900000
3,3730,28,899000
3,6000,81,560000
3,7200,48,512500
4,5000,100,775000
2,4700,71,200000
3,4700,81,172000
3,6000,68,219900
3,9123,72,641200
5,7200,42,473000
3,9580,40,540000
2,4500,79,295000
3,2296,116,370000
4,8000,118,1727000
3,48257,102,275000
3,4750,55,89000
2,9800,49,175000
3,11900,35,490000
3,9630,38,342400
3,4200,120,345000
2,3400,78,399000
4,9719,64,550000
3,11835,50,652450
2,29347,71,438000
3,5058,83,605000
4,11733,55,395000
3,3048,122,449950
4,5526,21,651100
3,6050,79,241000
5,20412,10,3418800
2,1749,55,268500
2,7200,68,200000
4,7680,78,400375
2,6315,19,429000
3,2400,121,230000
4,10702,42,1200000
1,6000,106,314200
4,8887,57,513000
2,5346,116,535000
6,6344,44,420000
3,4118,35,345950
3,2016,93,483500
4,2500,23,695000
4,8906,31,295000
3,9960,48,434975
3,4592,32,513000
3,11407,61,360000
3,8000,68,234900
4,6603,17,963000
2,4800,100,595000
4,14408,18,942500
4,11200,22,1029000
3,3600,120,350000
4,39848,33,416500
3,60720,112,209900
3,5000,117,802000
4,8800,64,230000
3,10375,42,489000
3,28750,68,497000
3,7738,59,250000
3,3600,30,925000
4,15496,33,390000
3,9600,36,415000
3,9638,72,785000
3,4000,117,575000
2,8636,100,170000
4,3400,109,750000
3,9639,57,230000
4,35074,46,855000
3,45738,57,235000
2,69260,87,335000
5,18129,72,1195000
4,6000,97,677000
3,5000,99,575000
2,4590,100,450000
3,7202,25,817250
4,28600,56,440000
2,2400,124,526000
3,15258,38,762500
4,7719,24,325000
4,85728,26,840000
2,4500,85,377500
3,7128,70,212500
4,20301,39,749400
3,37843,50,663000
3,22518,71,1476000
3,7800,67,261000
4,9248,27,515000
3,16921,37,410000
3,10160,55,336000
2,4128,76,440000
4,6200,10,908950
2,3700,56,554000
3,1606,21,387000
4,9240,63,268643
3,5000,70,514000
2,4182,47,420000
3,9871,56,199000
3,15701,75,225000
4,8424,31,320000
2,8185,120,204995
3,1827,19,376000
4,6222,20,705000
4,7869,23,725995
4,8190,47,285000
4,9397,37,285000
4,5936,19,731000
4,17000,38,1564350
4,10423,69,510000
2,4332,115,620000
3,31796,35,1110000
4,4960,19,796000
3,25500,81,255000
3,4000,24,807000
4,6000,24,315000
3,7355,38,637000
4,43838,118,2725000
3,10023,43,490000
3,7281,62,253000
4,6270,20,325900
2,6677,72,425000
4,6675,27,215000
4,6675,27,315000
3,3933,98,724800
2,6500,71,295000
3,7620,73,509007
5,169448,114,306000
3,7210,40,205000
3,9737,56,275000
3,7000,61,685000
4,12833,55,465000
4,9800,56,560000
3,9605,60,458500
3,7590,65,354000
3,7923,26,441000
3,10488,72,194000
4,6807,33,316500
3,3250,95,524950
3,6092,41,1052000
4,13894,49,925000
3,4524,100,780000
2,3128,19,241000
3,10744,70,519000
2,4000,106,286000
3,17800,62,400000
2,43560,101,255000
3,7754,71,152000
4,15143,52,599000
4,3905,23,330000
2,7193,98,461000
5,34991,29,620000
4,219106,66,352500
3,6911,36,435000
5,5310,18,725000
3,12300,42,300000
3,8284,35,252000
4,8996,50,464625
3,9586,74,340000
4,6280,119,1325000
5,13970,55,455000
4,18042,21,495000
4,4501,22,925000
4,8737,18,587000
3,5520,80,524000
4,4800,119,1030000
2,2332,44,176000
2,5500,77,249900
3,53143,36,499500
5,10542,50,600000
4,7800,21,294000
4,19843,61,272000
3,10800,28,390000
4,9650,53,700000
5,6621,18,635000
4,3600,95,920000
3,8530,41,500000
2,4515,82,263500
4,9990,57,975000
3,3485,23,575000
4,40386,37,822000
3,7200,70,300000
4,12080,25,487600
4,8640,69,500000
2,989,10,680000
3,21096,20,419000
4,5250,75,450000
5,4500,98,650000
3,8086,60,550000
4,5202,82,330000
4,32234,92,282510
4,13296,24,2385000
2,10200,41,230000
4,6613,115,750000
4,5366,22,321000
4,18000,44,2196000
4,10416,66,245000
2,4000,111,510000
4,9571,20,751000
4,36601,37,675000
3,13350,57,295000
2,6000,99,312000
3,13129,36,730000
5,5880,19,762500
3,7680,114,150000
3,7374,70,270000
4,9301,61,400000
3,6720,22,650000
2,5000,70,530000
3,9400,70,248000
4,5300,75,760000
4,10521,64,199000
2,8400,64,240000
3,1795,79,415000
3,16376,65,228000
4,12106,32,525000
3,5223,84,399950
4,8571,36,781000
3,1330,20,827000
5,8621,56,525000
4,5232,20,671300
2,2378,105,175000
5,22547,61,1100000
5,10560,58,800000
4,4600,22,329950
4,7200,45,445000
3,12208,45,237000
6,6224,79,1112500
4,5700,18,438900
9,5000,109,1280000
4,3866,19,600000
4,4569,22,670000
2,4823,20,519000
3,7350,40,320000
2,867,19,270000
3,5832,26,1000000
1,4800,117,330000
3,10960,68,657500
3,61419,57,450000
3,6488,96,150000
4,175421,20,792500
3,13227,46,540000
3,8848,56,229900
4,6536,21,533000
4,12560,47,239000
3,167706,24,713900
4,8726,25,427500
3,7000,69,302000
3,48743,33,1150000
3,4270,18,555000
3,3000,28,495000
3,13288,71,495000
2,48292,77,340000
4,36116,41,464950
4,7040,26,320000
1,64469,15,440000
3,9990,63,686000
4,11000,48,555000
2,3860,115,361500
5,7500,101,1240000
4,10183,58,154950
3,8719,42,247200
3,7414,40,250000
3,7200,117,590300
5,8426,64,541125
2,923,20,310000
4,9520,48,704111
3,19602,60,277500
4,8937,70,325000
3,7023,29,289200
1,5000,116,185000
4,8580,17,1445000
4,8100,77,420550
4,11310,56,603000
3,2640,121,345000
3,3075,96,650000
5,19439,51,589950
2,1607,17,309950
3,241200,26,775000
4,5109,106,590000
4,2760,119,863500
3,7000,81,517500
3,7440,102,700000
3,8154,68,699000
3,3574,19,350000
4,16564,37,795000
3,7640,62,543000
3,3143,23,325000
3,6000,124,337500
2,11080,69,425000
3,9773,38,780000
2,17389,76,259000
4,12950,56,524400
3,8018,21,260000
2,1822,34,273000
4,75794,27,639900
4,8626,23,420000
3,8000,67,510500
4,7200,77,290000
3,6269,80,226000
2,3844,108,300000
3,10860,57,407450
4,7920,59,390000
6,20000,59,1058800
3,18167,33,610000
3,7242,65,239975
3,5760,37,375000
4,4400,20,742500
4,11625,68,450000
3,10395,57,300000
3,7700,49,216600
3,6120,100,525000
4,21000,70,455000
4,35218,38,390000
3,8667,42,450000
4,4400,100,382000
3,9600,37,287000
4,190357,53,460000
3,3015,15,435000
2,4032,89,575000
3,3600,118,626700
4,8680,102,352000
3,6750,73,650000
3,17630,62,197000
8,6695,47,340000
3,14985,56,560000
3,6300,52,354000
4,9086,25,670000
4,6202,19,769000
4,3139,84,650000
3,9484,71,650000
4,7416,54,289950
3,21138,47,300000
4,5750,62,471000
4,8540,34,639000
2,6900,72,287000
4,8335,32,740000
3,3000,34,499922
4,14071,38,675000
5,9200,10,738515
3,4800,68,445000
4,11343,71,1039000
2,2196,107,346000
3,4886,84,450000
4,13755,49,350000
4,7200,117,2400000
4,35008,47,594950
5,5354,20,1695000
2,9000,40,219000
4,3982,20,450000
4,7311,32,402000
2,4000,82,275000
3,4500,76,421500
3,60392,30,560000
3,9600,58,314000
4,8190,82,287000
4,5750,99,277000
2,6731,74,337500
4,10245,25,792000
3,7074,25,435000
4,9030,47,313100
3,3333,100,575000
4,7800,52,510000
2,5200,83,299950
3,5800,71,1028000
4,8625,67,364000
3,7470,59,335000
3,8000,70,219950
3,6994,33,215000
4,215186,45,640000
3,6300,99,535000
4,7826,51,253000
2,2500,30,650000
3,4445,94,672000
3,8540,74,606000
3,9720,43,292000
3,7757,32,289950
4,9323,56,257500
3,6985,53,380000
3,1113,14,360000
3,7412,48,269500
4,6031,19,449000
4,7232,76,375000
5,10450,22,2200000
4,59242,36,810000
5,7861,19,994000
5,10500,45,275000
2,2482,16,300000
5,8428,11,380000
3,10051,67,200000
3,1349,15,635000
2,5750,85,280000
3,6832,22,574000
4,9729,72,1050000
3,191228,36,545000
3,8400,62,271950
5,24969,65,630000
2,10800,40,400000
4,6200,26,334000
4,4855,52,332500
2,1444,17,525000
3,8403,33,408000
4,7491,21,846450
3,10323,66,411100
5,11340,25,409124
2,5192,73,335950
5,9597,61,480000
2,30144,67,280000
4,4410,25,668000
4,8641,14,750000
2,4000,69,394475
5,4320,96,848000
3,3600,117,675000
3,7572,66,175000
4,6000,72,560000
5,13189,37,538888
4,9244,33,359000
3,5128,23,300000
3,5994,35,273000
3,1438,21,670000
4,8376,40,530000
3,3060,97,625000
3,6000,70,248000
3,4812,34,533000
4,10510,33,549950
4,7392,65,485000
3,4845,23,353500
2,12142,48,435000
3,10000,73,241000
4,3560,103,885000
6,2370,118,799200
3,12746,51,760000
2,5700,102,270000
4,7475,55,675000
3,5940,47,499000
3,28718,40,1202500
4,4865,19,320000
4,210254,24,890000
4,7350,46,275000
4,8302,30,490000
3,4200,118,550000
5,9537,65,390000
3,11920,56,277000
3,7647,30,236000
3,13068,49,265953
3,6240,50,545000
3,10109,33,535000
3,9671,57,1450000
4,3497,21,490000
4,7200,70,319950
3,7200,64,625000
3,6947,56,248000
3,7840,58,475000
6,9324,62,410000
3,2000,115,670000
3,35438,56,430000
2,4900,70,313000
3,15093,36,950000
2,5400,122,751750
4,5280,21,760000
3,12408,55,310650
4,7231,27,367500
4,5000,23,580000
3,3960,119,580000
4,10000,37,665000
3,8280,45,239950
4,30083,26,470000
3,3060,94,733000
4,8400,62,250000
4,9176,67,402000
5,5107,25,295000
5,8000,48,355000
3,22486,56,289000
3,9140,42,376000
2,5040,98,212700
3,13095,41,325000
4,5743,22,415000
3,15151,43,935000
3,15260,34,372000
3,8366,67,240000
3,16262,44,334950
4,4640,19,426500
2,14874,72,430000
3,6183,57,400000
3,6000,60,455850
4,8510,21,1965220
3,10731,38,400000
3,10480,70,397500
3,1950,19,755000
5,9230,62,287000
4,16000,48,480000
3,9622,29,490000
3,6715,33,365000
3,2244,19,260000
4,12675,95,505000
2,4800,102,260000
2,4800,102,430000
4,12193,31,905000
3,6408,47,440000
4,5500,74,439500
3,6696,80,270000
3,6291,26,306500
3,1656,21,380000
4,9652,55,215000
2,6150,74,299900
4,7809,29,1450000
3,33888,82,239950
4,7345,51,494000
4,7700,61,317500
4,7291,47,670000
3,7831,20,650000
4,7328,41,852000
2,1360,41,250000
3,10853,60,264950
2,6804,82,582500
3,1564,26,384000
3,3360,98,817000
4,9520,53,320000
4,39446,47,445800
2,4500,73,263300
3,6635,72,215000
5,4500,103,842500
5,4500,103,850000
5,12413,34,386000
4,5257,28,251100
3,16748,46,435000
4,12811,24,870000
6,20620,70,800000
3,15500,56,555000
2,37500,92,280000
3,2366,108,356000
4,6000,20,675000
4,11900,48,605000
5,4211,116,690500
2,4225,19,437000
5,13430,58,850000
4,4600,120,350000
2,6770,98,480000
3,25641,35,379500
5,9784,12,600000
4,16582,32,1436000
2,1075,17,303000
4,10037,71,800000
2,6000,118,549000
3,9600,60,324950
2,6537,76,170000
3,6500,55,178000
3,8314,66,144000
4,20031,70,1580000
2,7000,92,258000
3,5050,74,345000
3,14800,59,470000
5,91681,99,2903000
3,7790,55,350000
2,11276,52,225500
2,4000,82,473000
3,9623,62,279000
3,8227,76,470000
3,4800,99,565000
3,6800,72,695000
3,37642,33,315000
3,4499,31,529000
5,101494,57,750000
3,10500,31,481500
3,7412,37,211000
3,7500,51,455000
2,4838,86,238950
4,5100,21,722500
4,19193,51,795000
4,9600,53,327500
4,5100,18,585000
4,10875,85,775000
4,4200,23,645000
4,12368,56,445000
3,5858,37,257950
5,7560,65,375000
